customer_id,signup_date,churn_month,monthly_charges,total_charges,payment_type_id,payment_type,contract_type_id,contract_type,gender,senior_citizen,partner,dependents,paperless_billing,phone_service,multiple_lines,internet_service_type_id,internet_service_type,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies
6685-XSHHU,"2017-01-21 18:07:34",NULL,20.95,1270.55,3,"Bank transfer (automatic)",3,"Two year",Male,0,Yes,Yes,Yes,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6692-UDPJC,"2020-11-21 18:07:34",2022-01-31,91.65,1301,1,"Electronic check",1,Month-to-month,Female,0,Yes,Yes,Yes,Yes,Yes,2,"Fiber optic",No,No,No,Yes,Yes,No
6692-YQHXC,"2020-09-21 18:07:34",NULL,69.95,1205.5,4,"Credit card (automatic)",1,Month-to-month,Male,0,No,No,Yes,Yes,No,2,"Fiber optic",No,No,No,No,No,No
6693-DJWTY,"2019-02-21 18:07:34",NULL,55.6,2016.45,4,"Credit card (automatic)",2,"One year",Female,0,No,Yes,No,Yes,No,1,DSL,Yes,Yes,No,No,No,No
6695-FRVEC,"2016-06-21 18:07:34",NULL,60.4,3953.7,3,"Bank transfer (automatic)",3,"Two year",Male,0,Yes,Yes,Yes,Yes,No,1,DSL,Yes,No,Yes,Yes,No,No
6698-OXETB,"2021-02-21 18:07:34",NULL,20.4,231.45,2,"Mailed check",3,"Two year",Male,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6701-DHKWQ,"2016-12-21 18:07:34",NULL,51.35,3244.4,4,"Credit card (automatic)",3,"Two year",Female,0,Yes,Yes,No,No,"No phone service",1,DSL,No,Yes,Yes,Yes,Yes,No
6702-OHFWR,"2021-12-21 18:07:34",2022-01-31,43.3,43.3,1,"Electronic check",1,Month-to-month,Male,1,No,No,Yes,No,"No phone service",1,DSL,No,Yes,Yes,No,No,Yes
6711-FLDFB,"2021-06-21 18:07:34",2022-01-31,74.9,541.15,1,"Electronic check",1,Month-to-month,Female,0,No,No,Yes,Yes,Yes,2,"Fiber optic",No,No,No,No,No,No
6715-OFDBP,"2021-08-21 18:07:34",2022-01-31,70.05,346.4,1,"Electronic check",1,Month-to-month,Male,0,No,No,Yes,Yes,No,1,DSL,No,No,Yes,No,Yes,Yes
6718-BDGHG,"2018-06-21 18:07:34",NULL,64.85,2908.2,3,"Bank transfer (automatic)",2,"One year",Female,0,Yes,No,Yes,Yes,Yes,1,DSL,No,No,No,Yes,Yes,No
6719-FGEDO,"2016-01-21 18:07:34",NULL,97,7104.2,3,"Bank transfer (automatic)",3,"Two year",Female,0,Yes,No,Yes,Yes,Yes,2,"Fiber optic",Yes,Yes,Yes,Yes,No,No
6719-OXYBR,"2020-10-21 18:07:34",NULL,85.3,1219.85,1,"Electronic check",1,Month-to-month,Male,0,No,No,No,Yes,No,2,"Fiber optic",No,No,Yes,No,Yes,No
6723-WSNTY,"2016-07-21 18:07:34",NULL,108.1,7181.95,4,"Credit card (automatic)",2,"One year",Female,1,Yes,No,Yes,Yes,Yes,2,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes
6725-TPKJO,"2018-05-21 18:07:34",NULL,20.05,845.25,2,"Mailed check",3,"Two year",Male,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6726-NNFWD,"2016-02-21 18:07:34",NULL,89.45,6435.25,4,"Credit card (automatic)",3,"Two year",Female,1,Yes,No,No,Yes,No,2,"Fiber optic",No,Yes,Yes,No,No,Yes
6726-WEXXK,"2019-10-21 18:07:34",NULL,85.9,2220.1,1,"Electronic check",2,"One year",Male,1,Yes,No,Yes,Yes,Yes,2,"Fiber optic",Yes,No,Yes,No,No,No
6728-DKUCO,"2016-01-21 18:07:34",NULL,104.15,7303.05,1,"Electronic check",2,"One year",Female,0,Yes,Yes,Yes,Yes,Yes,2,"Fiber optic",Yes,Yes,No,No,Yes,Yes
6729-FZWSY,"2016-06-21 18:07:34",NULL,19.45,1195.95,2,"Mailed check",2,"One year",Male,0,No,No,Yes,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6732-VAILE,"2016-03-21 18:07:34",NULL,85.95,5931.75,4,"Credit card (automatic)",3,"Two year",Male,0,Yes,Yes,Yes,Yes,Yes,1,DSL,No,Yes,Yes,Yes,Yes,Yes
6733-LRIZX,"2019-02-21 18:07:34",NULL,108.95,4025.5,1,"Electronic check",3,"Two year",Male,0,No,No,Yes,Yes,Yes,2,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes
6734-CKRSM,"2021-10-21 18:07:34",NULL,20,63.6,2,"Mailed check",1,Month-to-month,Female,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6734-GMPVK,"2021-08-21 18:07:34",NULL,105.3,550.6,1,"Electronic check",1,Month-to-month,Male,0,No,No,No,Yes,Yes,2,"Fiber optic",No,Yes,Yes,No,Yes,Yes
6738-ISCBM,"2018-05-21 18:07:34",NULL,54,2440.25,1,"Electronic check",2,"One year",Male,0,No,No,Yes,No,"No phone service",1,DSL,Yes,No,Yes,No,Yes,Yes
6741-QRLUP,"2016-10-21 18:07:34",NULL,80.3,4995.35,4,"Credit card (automatic)",3,"Two year",Female,0,No,No,Yes,Yes,Yes,1,DSL,Yes,Yes,Yes,Yes,No,Yes
6745-JEFZB,"2019-02-21 18:07:34",NULL,91.5,3236.35,4,"Credit card (automatic)",1,Month-to-month,Male,0,Yes,No,Yes,Yes,Yes,2,"Fiber optic",No,No,No,Yes,Yes,No
6746-WAUWT,"2020-06-21 18:07:34",NULL,19.7,386.5,4,"Credit card (automatic)",2,"One year",Male,0,No,No,Yes,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6749-UTDVX,"2016-01-21 18:07:34",NULL,103.65,7634.8,1,"Electronic check",3,"Two year",Male,0,No,No,Yes,Yes,Yes,2,"Fiber optic",No,Yes,Yes,No,Yes,Yes
6754-LZUKA,"2016-12-21 18:07:34",NULL,80.9,4932.5,3,"Bank transfer (automatic)",3,"Two year",Male,0,Yes,No,No,Yes,Yes,1,DSL,No,Yes,Yes,No,Yes,Yes
6762-NSODU,"2018-03-21 18:07:34",NULL,19.4,958.15,4,"Credit card (automatic)",3,"Two year",Female,0,Yes,Yes,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6766-HFKLA,"2017-05-21 18:07:34",NULL,103.2,5744.35,3,"Bank transfer (automatic)",3,"Two year",Female,0,Yes,No,No,Yes,Yes,2,"Fiber optic",No,No,Yes,Yes,Yes,Yes
6769-DCQLI,"2017-09-21 18:07:34",2022-01-31,105,5426.85,3,"Bank transfer (automatic)",2,"One year",Male,0,No,No,Yes,Yes,No,2,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes
6769-DYBQN,"2018-03-21 18:07:34",2022-01-31,85,3969.4,1,"Electronic check",1,Month-to-month,Male,1,No,No,No,Yes,No,2,"Fiber optic",Yes,No,No,No,No,Yes
6771-XWBDM,"2017-04-21 18:07:34",2022-01-31,104.5,5921.35,4,"Credit card (automatic)",1,Month-to-month,Female,0,Yes,No,Yes,Yes,Yes,2,"Fiber optic",No,Yes,Yes,No,Yes,Yes
6772-KSATR,"2021-12-21 18:07:34",2022-01-31,81.7,81.7,1,"Electronic check",1,Month-to-month,Male,0,No,No,Yes,Yes,Yes,2,"Fiber optic",Yes,No,No,No,No,No
6776-TLWOI,"2021-10-21 18:07:34",2022-01-31,19.85,64.55,2,"Mailed check",1,Month-to-month,Male,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6778-EICRF,"2020-01-21 18:07:34",NULL,74.8,1821.2,2,"Mailed check",2,"One year",Male,0,Yes,Yes,No,Yes,Yes,1,DSL,Yes,No,No,No,Yes,Yes
6789-HJBWG,"2021-01-21 18:07:34",NULL,49.4,611.65,1,"Electronic check",1,Month-to-month,Female,0,No,No,Yes,Yes,No,1,DSL,No,Yes,No,No,No,No
6797-LNAQX,"2016-03-21 18:07:34",2022-01-31,98.3,6859.5,3,"Bank transfer (automatic)",3,"Two year",Male,0,Yes,Yes,No,Yes,Yes,2,"Fiber optic",No,Yes,No,No,Yes,Yes
6807-SIWJI,"2018-11-21 18:07:34",NULL,104.85,3887.25,1,"Electronic check",2,"One year",Male,0,No,No,Yes,Yes,Yes,2,"Fiber optic",Yes,Yes,No,No,Yes,Yes
6810-VCAEX,"2018-02-21 18:07:34",NULL,39.65,1798.65,4,"Credit card (automatic)",2,"One year",Female,0,No,No,No,No,"No phone service",1,DSL,Yes,Yes,No,Yes,No,No
6813-GZQCG,"2018-04-21 18:07:34",NULL,24.65,1171.3,4,"Credit card (automatic)",3,"Two year",Female,0,Yes,Yes,Yes,Yes,Yes,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6814-ZPWFQ,"2017-10-21 18:07:34",NULL,25,1260.7,3,"Bank transfer (automatic)",2,"One year",Male,1,No,No,No,Yes,Yes,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6815-ABQFQ,"2017-05-21 18:07:34",NULL,107.25,6033.3,1,"Electronic check",2,"One year",Male,0,Yes,No,Yes,Yes,Yes,2,"Fiber optic",No,Yes,No,Yes,Yes,Yes
6817-WTYHE,"2021-11-21 18:07:34",NULL,44.9,111.05,3,"Bank transfer (automatic)",1,Month-to-month,Male,0,No,No,No,Yes,No,1,DSL,No,No,No,No,No,No
6818-DJXAA,"2021-03-21 18:07:34",NULL,91.1,964.35,1,"Electronic check",1,Month-to-month,Female,0,No,Yes,Yes,Yes,No,2,"Fiber optic",No,No,Yes,Yes,Yes,No
6818-WOBHJ,"2016-05-21 18:07:34",2022-01-31,89.6,6127.6,3,"Bank transfer (automatic)",1,Month-to-month,Female,1,Yes,No,Yes,Yes,Yes,2,"Fiber optic",No,Yes,No,No,No,Yes
6821-BUXUX,"2020-12-21 18:07:34",2022-01-31,96.65,1244.5,1,"Electronic check",1,Month-to-month,Female,0,No,No,Yes,Yes,Yes,2,"Fiber optic",Yes,Yes,No,No,Yes,No
6821-JPCDC,"2018-01-21 18:07:34",NULL,97.05,4692.95,1,"Electronic check",2,"One year",Female,0,Yes,No,Yes,Yes,No,2,"Fiber optic",No,Yes,Yes,No,Yes,Yes
6823-SIDFQ,"2019-09-21 18:07:34",NULL,18.25,534.7,4,"Credit card (automatic)",2,"One year",Male,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6825-UYPFK,"2020-02-21 18:07:34",2022-01-31,75.6,1758.6,3,"Bank transfer (automatic)",1,Month-to-month,Female,0,No,No,No,Yes,Yes,2,"Fiber optic",No,No,No,No,No,No
6827-IEAUQ,"2019-10-21 18:07:34",NULL,66.15,1874.45,2,"Mailed check",2,"One year",Female,0,Yes,Yes,No,Yes,No,1,DSL,Yes,Yes,Yes,Yes,No,No
6837-BJYDQ,"2021-10-21 18:07:34",NULL,19.6,61.35,2,"Mailed check",2,"One year",Male,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6837-HAEVO,"2016-04-21 18:07:34",NULL,105,7297.75,1,"Electronic check",3,"Two year",Male,0,Yes,Yes,Yes,Yes,Yes,2,"Fiber optic",No,Yes,Yes,No,Yes,Yes
6839-ITVZJ,"2019-11-21 18:07:34",2022-01-31,60.05,1616.15,1,"Electronic check",1,Month-to-month,Female,0,Yes,Yes,Yes,Yes,Yes,1,DSL,No,Yes,No,Yes,No,No
6840-RESVB,"2020-01-21 18:07:34",NULL,84.8,1990.5,2,"Mailed check",2,"One year",Male,0,Yes,Yes,Yes,Yes,Yes,1,DSL,Yes,No,Yes,Yes,Yes,Yes
6849-WLEYG,"2021-12-21 18:07:34",2022-01-31,19.75,19.75,2,"Mailed check",1,Month-to-month,Male,0,No,Yes,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6854-EXGSF,"2021-05-21 18:07:34",NULL,65.5,573.15,3,"Bank transfer (automatic)",1,Month-to-month,Female,0,No,No,Yes,Yes,Yes,1,DSL,Yes,Yes,Yes,No,No,No
6855-VLGOS,"2016-01-21 18:07:34",NULL,20.55,1432.55,1,"Electronic check",3,"Two year",Male,0,Yes,Yes,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6857-VWJDT,"2021-12-21 18:07:34",2022-01-31,95.65,95.65,2,"Mailed check",1,Month-to-month,Female,0,No,No,No,Yes,Yes,2,"Fiber optic",No,No,No,No,Yes,Yes
6859-RKMZJ,"2021-02-21 18:07:34",NULL,55.05,608.15,3,"Bank transfer (automatic)",1,Month-to-month,Male,0,Yes,No,Yes,Yes,No,1,DSL,No,No,No,No,Yes,No
6860-YRJZP,"2021-04-21 18:07:34",NULL,74.05,678.45,1,"Electronic check",1,Month-to-month,Male,1,No,No,Yes,Yes,Yes,2,"Fiber optic",No,No,No,No,No,No
6861-XWTWQ,"2021-06-21 18:07:34",2022-01-31,99.25,665.45,1,"Electronic check",1,Month-to-month,Male,1,Yes,No,Yes,Yes,Yes,2,"Fiber optic",No,No,Yes,No,Yes,Yes
6862-CQUMB,"2018-12-21 18:07:34",NULL,96.1,3646.8,4,"Credit card (automatic)",1,Month-to-month,Male,0,No,No,Yes,Yes,No,2,"Fiber optic",No,Yes,No,No,Yes,Yes
6865-JZNKO,"2019-07-21 18:07:34",NULL,55.3,1530.6,3,"Bank transfer (automatic)",1,Month-to-month,Female,0,No,No,Yes,Yes,No,1,DSL,Yes,Yes,No,No,No,No
6867-ACCZI,"2020-01-21 18:07:34",NULL,52.5,1208.15,2,"Mailed check",3,"Two year",Female,0,Yes,Yes,Yes,No,"No phone service",1,DSL,Yes,Yes,Yes,Yes,No,Yes
6870-ECSHE,"2021-11-21 18:07:34",NULL,20.45,34.8,2,"Mailed check",2,"One year",Female,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6872-HXFNF,"2016-09-21 18:07:34",NULL,58.35,3756.45,3,"Bank transfer (automatic)",2,"One year",Female,0,Yes,No,No,Yes,Yes,1,DSL,No,No,Yes,Yes,No,No
6874-SGLHU,"2019-07-21 18:07:34",NULL,97,3021.3,3,"Bank transfer (automatic)",2,"One year",Male,0,No,No,Yes,Yes,No,2,"Fiber optic",No,Yes,No,No,Yes,Yes
6876-ADESB,"2021-12-21 18:07:34",2022-01-31,48.95,48.95,1,"Electronic check",1,Month-to-month,Male,0,No,Yes,No,Yes,No,1,DSL,No,No,Yes,No,No,No
6878-GGDWG,"2019-05-21 18:07:34",NULL,19.4,641.15,3,"Bank transfer (automatic)",1,Month-to-month,Female,0,Yes,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6888-SBYAI,"2021-12-21 18:07:34",NULL,50.7,50.7,2,"Mailed check",1,Month-to-month,Male,0,No,No,Yes,Yes,No,1,DSL,Yes,No,No,No,No,No
6890-PFRQX,"2020-07-21 18:07:34",NULL,69.5,1199.4,2,"Mailed check",1,Month-to-month,Male,0,No,No,No,Yes,Yes,1,DSL,Yes,No,Yes,No,Yes,No
6891-JPYFF,"2018-01-21 18:07:34",NULL,105.25,4997.5,4,"Credit card (automatic)",1,Month-to-month,Female,0,Yes,Yes,Yes,Yes,Yes,2,"Fiber optic",Yes,Yes,No,No,Yes,Yes
6892-EZDTG,"2021-09-21 18:07:34",2022-01-31,91.65,365.4,1,"Electronic check",1,Month-to-month,Female,0,Yes,No,Yes,Yes,Yes,2,"Fiber optic",No,Yes,No,No,Yes,No
6893-ODYYE,"2017-11-21 18:07:34",NULL,90.1,4549.45,4,"Credit card (automatic)",2,"One year",Male,0,No,No,Yes,Yes,No,2,"Fiber optic",Yes,Yes,Yes,Yes,No,No
6897-RWMUB,"2016-12-21 18:07:34",NULL,68.05,4158.25,3,"Bank transfer (automatic)",3,"Two year",Male,0,Yes,Yes,Yes,Yes,No,1,DSL,Yes,Yes,Yes,Yes,No,No
6897-UUBNU,"2019-08-21 18:07:34",NULL,89.65,2623.65,2,"Mailed check",1,Month-to-month,Male,0,No,No,No,Yes,No,2,"Fiber optic",No,Yes,No,Yes,Yes,No
6898-MDLZW,"2021-01-21 18:07:34",NULL,53.75,648.65,2,"Mailed check",1,Month-to-month,Male,0,No,No,Yes,Yes,No,1,DSL,No,Yes,No,Yes,No,No
6899-PPEEA,"2018-12-21 18:07:34",2022-01-31,96.55,3580.3,1,"Electronic check",1,Month-to-month,Female,1,No,No,Yes,Yes,Yes,2,"Fiber optic",No,No,No,No,Yes,Yes
6900-RBKER,"2017-09-21 18:07:34",NULL,89.45,4577.75,4,"Credit card (automatic)",3,"Two year",Male,0,No,No,Yes,Yes,Yes,2,"Fiber optic",No,No,Yes,No,No,Yes
6901-GOGZG,"2017-01-21 18:07:34",NULL,84.95,4984.85,1,"Electronic check",3,"Two year",Male,0,No,Yes,Yes,Yes,Yes,1,DSL,Yes,No,Yes,Yes,Yes,Yes
6904-JLBGY,"2016-01-21 18:07:34",NULL,117.35,8436.25,4,"Credit card (automatic)",3,"Two year",Female,1,No,No,Yes,Yes,Yes,2,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes
6906-ANDWJ,"2020-10-21 18:07:34",2022-01-31,74.9,1107.25,3,"Bank transfer (automatic)",1,Month-to-month,Male,0,Yes,Yes,Yes,Yes,Yes,2,"Fiber optic",No,No,No,No,No,No
6906-MPARY,"2018-09-21 18:07:34",NULL,89.6,3488.15,4,"Credit card (automatic)",2,"One year",Male,0,No,No,Yes,Yes,No,2,"Fiber optic",No,Yes,No,Yes,No,Yes
6910-HADCM,"2021-12-21 18:07:34",2022-01-31,76.35,76.35,1,"Electronic check",1,Month-to-month,Female,0,No,No,No,Yes,No,2,"Fiber optic",No,No,Yes,No,No,No
6916-HIJSE,"2016-08-21 18:07:34",NULL,84.85,5459.2,3,"Bank transfer (automatic)",3,"Two year",Female,0,No,No,Yes,Yes,No,1,DSL,Yes,Yes,Yes,Yes,Yes,Yes
6917-FIJHC,"2016-01-21 18:07:34",NULL,26,1776,2,"Mailed check",3,"Two year",Female,0,Yes,No,Yes,Yes,Yes,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6917-YACBP,"2017-02-21 18:07:34",NULL,89.75,5496.9,1,"Electronic check",1,Month-to-month,Female,1,No,No,Yes,Yes,Yes,2,"Fiber optic",Yes,Yes,Yes,No,No,No
6922-NCEDI,"2017-05-21 18:07:34",NULL,21.2,1238.65,2,"Mailed check",2,"One year",Male,0,No,Yes,Yes,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6923-AQONU,"2020-02-21 18:07:34",NULL,20.9,454,2,"Mailed check",3,"Two year",Male,0,Yes,Yes,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6923-EFPNL,"2021-09-21 18:07:34",2022-01-31,51.75,201.1,4,"Credit card (automatic)",1,Month-to-month,Male,0,No,No,No,Yes,Yes,1,DSL,No,No,No,No,No,No
6924-TDGMT,"2021-02-21 18:07:34",NULL,20.55,184.95,2,"Mailed check",2,"One year",Male,0,Yes,No,Yes,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6925-BAYGL,"2017-08-21 18:07:34",NULL,25.1,1275.6,4,"Credit card (automatic)",3,"Two year",Female,1,Yes,No,No,Yes,Yes,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6927-WTFIV,"2020-05-21 18:07:34",2022-01-31,71.3,1389.2,4,"Credit card (automatic)",1,Month-to-month,Male,1,No,No,No,Yes,No,2,"Fiber optic",No,No,No,No,No,No
6928-ONTRW,"2016-01-21 18:07:34",NULL,19.7,1379.8,4,"Credit card (automatic)",3,"Two year",Female,0,Yes,Yes,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6933-VLYFX,"2019-06-21 18:07:34",NULL,59.95,1848.8,1,"Electronic check",2,"One year",Male,0,Yes,Yes,No,No,"No phone service",1,DSL,Yes,No,Yes,Yes,Yes,Yes
6937-GCDGQ,"2020-06-21 18:07:34",NULL,48.95,955.6,3,"Bank transfer (automatic)",2,"One year",Male,0,Yes,Yes,Yes,Yes,No,1,DSL,Yes,No,No,No,No,No
6941-KXRRV,"2018-01-21 18:07:34",NULL,58.95,2789.7,3,"Bank transfer (automatic)",2,"One year",Female,1,Yes,No,Yes,Yes,No,1,DSL,No,Yes,No,No,No,Yes
6946-LMSQS,"2019-12-21 18:07:34",2022-01-31,89.05,2177.45,1,"Electronic check",2,"One year",Male,1,Yes,No,Yes,Yes,Yes,2,"Fiber optic",Yes,No,No,No,No,Yes
6950-TWMYB,"2017-07-21 18:07:34",NULL,79.95,4362.05,3,"Bank transfer (automatic)",3,"Two year",Male,0,Yes,Yes,Yes,Yes,No,2,"Fiber optic",No,Yes,No,Yes,No,No
6953-PBDIN,"2016-03-21 18:07:34",NULL,72.95,5265.55,3,"Bank transfer (automatic)",3,"Two year",Male,0,Yes,No,No,Yes,Yes,1,DSL,No,Yes,Yes,Yes,Yes,No
6959-GQEGV,"2018-04-21 18:07:34",NULL,75.95,3273.8,1,"Electronic check",1,Month-to-month,Male,0,No,No,Yes,Yes,No,1,DSL,Yes,No,Yes,No,Yes,Yes
6959-UWKHF,"2021-12-21 18:07:34",2022-01-31,42.9,42.9,1,"Electronic check",1,Month-to-month,Male,0,No,No,Yes,Yes,No,1,DSL,No,No,No,No,No,No
6960-HVYXR,"2021-12-21 18:07:34",2022-01-31,76,76,1,"Electronic check",1,Month-to-month,Female,0,No,No,No,Yes,Yes,2,"Fiber optic",No,No,No,No,No,No
6961-VCPMC,"2018-03-21 18:07:34",2022-01-31,80.4,3605.2,1,"Electronic check",1,Month-to-month,Male,1,Yes,No,Yes,Yes,No,2,"Fiber optic",No,No,No,No,No,Yes
6967-QIQRV,"2020-10-21 18:07:34",NULL,101.9,1667.25,1,"Electronic check",2,"One year",Male,0,Yes,Yes,No,Yes,No,2,"Fiber optic",Yes,No,No,Yes,Yes,Yes
6968-GMKPR,"2017-06-21 18:07:34",NULL,81.55,4509.5,1,"Electronic check",1,Month-to-month,Female,0,No,No,Yes,Yes,No,2,"Fiber optic",No,Yes,Yes,No,No,No
6968-MHOMU,"2017-03-21 18:07:34",NULL,45,2689.35,4,"Credit card (automatic)",2,"One year",Male,0,Yes,No,Yes,No,"No phone service",1,DSL,No,No,No,No,Yes,Yes
6979-TNDEU,"2021-05-21 18:07:34",NULL,19.2,156.85,2,"Mailed check",1,Month-to-month,Female,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6979-ZNSFF,"2021-05-21 18:07:34",2022-01-31,87.05,762.1,1,"Electronic check",1,Month-to-month,Female,0,No,No,Yes,Yes,Yes,2,"Fiber optic",No,No,No,No,Yes,No
6980-IMXXE,"2016-04-21 18:07:34",NULL,20.2,1412.65,3,"Bank transfer (automatic)",3,"Two year",Female,0,Yes,Yes,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6982-SSHFK,"2021-12-21 18:07:34",2022-01-31,44.4,44.4,2,"Mailed check",1,Month-to-month,Male,0,No,No,No,Yes,No,1,DSL,No,No,No,No,No,No
6982-UQZLY,"2021-12-21 18:07:34",2022-01-31,20.85,20.85,2,"Mailed check",1,Month-to-month,Female,1,Yes,No,Yes,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6985-HAYWX,"2019-11-21 18:07:34",NULL,79.3,2015.8,3,"Bank transfer (automatic)",1,Month-to-month,Female,0,Yes,No,No,Yes,Yes,2,"Fiber optic",No,Yes,No,No,No,No
6986-IJDHX,"2018-10-21 18:07:34",2022-01-31,86.3,3266,2,"Mailed check",1,Month-to-month,Male,0,Yes,Yes,Yes,Yes,No,2,"Fiber optic",No,Yes,No,No,Yes,No
6986-IXNDM,"2020-11-21 18:07:34",NULL,92.9,1337.45,1,"Electronic check",1,Month-to-month,Male,0,No,No,Yes,Yes,No,2,"Fiber optic",No,No,No,No,Yes,Yes
6988-CJEYV,"2017-12-21 18:07:34",NULL,98.7,4920.55,1,"Electronic check",1,Month-to-month,Male,0,No,No,No,Yes,Yes,2,"Fiber optic",No,Yes,No,No,Yes,Yes
6993-OHLXR,"2021-11-21 18:07:34",2022-01-31,68.95,119.75,1,"Electronic check",1,Month-to-month,Female,0,No,No,No,Yes,No,2,"Fiber optic",No,No,No,No,No,No
6994-FGRHH,"2016-03-21 18:07:34",NULL,106.15,7475.1,1,"Electronic check",2,"One year",Male,0,Yes,Yes,Yes,Yes,No,2,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes
6994-KERXL,"2021-09-21 18:07:34",NULL,55.9,238.5,1,"Electronic check",1,Month-to-month,Male,0,No,No,Yes,Yes,No,1,DSL,No,No,No,No,No,Yes
6996-KNSML,"2021-12-21 18:07:34",2022-01-31,74.9,74.9,1,"Electronic check",1,Month-to-month,Female,0,No,No,Yes,Yes,No,2,"Fiber optic",No,No,Yes,No,No,No
6999-CHVCF,"2016-05-21 18:07:34",NULL,102.1,7149.35,3,"Bank transfer (automatic)",3,"Two year",Male,0,No,No,Yes,Yes,Yes,2,"Fiber optic",Yes,Yes,Yes,No,No,Yes
7000-WCEVQ,"2020-05-21 18:07:34",2022-01-31,61.6,1174.35,2,"Mailed check",1,Month-to-month,Female,1,No,No,Yes,Yes,Yes,1,DSL,No,No,No,No,No,Yes
7005-CCBKV,"2021-07-21 18:07:34",2022-01-31,84.4,556.35,1,"Electronic check",1,Month-to-month,Male,0,No,No,Yes,Yes,No,2,"Fiber optic",No,Yes,No,No,No,Yes
7005-CYUIL,"2016-02-21 18:07:34",NULL,99.4,7168.25,1,"Electronic check",3,"Two year",Female,1,Yes,No,Yes,Yes,No,2,"Fiber optic",Yes,Yes,Yes,Yes,Yes,No
7008-LZVOZ,"2016-07-21 18:07:34",NULL,25.3,1672.35,4,"Credit card (automatic)",3,"Two year",Male,0,Yes,Yes,Yes,Yes,Yes,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
7009-PCARS,"2017-06-21 18:07:34",NULL,19.1,1001.5,3,"Bank transfer (automatic)",2,"One year",Male,0,No,Yes,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
7010-BRBUU,"2016-01-21 18:07:34",NULL,24.1,1734.65,4,"Credit card (automatic)",3,"Two year",Male,0,Yes,Yes,No,Yes,Yes,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
7011-CVEUC,"2019-12-21 18:07:34",NULL,95.7,2338.35,4,"Credit card (automatic)",1,Month-to-month,Male,0,Yes,No,Yes,Yes,No,2,"Fiber optic",No,No,No,Yes,Yes,Yes
7013-PSXHK,"2018-09-21 18:07:34",NULL,80.75,3208.65,2,"Mailed check",2,"One year",Female,0,No,No,Yes,Yes,Yes,1,DSL,No,No,Yes,Yes,Yes,Yes
